 Area Name, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
Hudson Valley,"Communications Teachers, Postsecondary",310.0,83050,82090.0,45550,101800.0
Hudson Valley,"English Language and Literature Teachers, Postsecondary",570.0,90270,82090.0,44970,112920.0
Hudson Valley,"Foreign Language and Literature Teachers, Postsecondary",130.0,83930,66100.0,37030,107390.0
Hudson Valley,"History Teachers, Postsecondary",180.0,93900,100100.0,47520,117090.0
Hudson Valley,"Philosophy and Religion Teachers, Postsecondary",200.0,89440,81750.0,45820,111250.0
Hudson Valley,"Recreation and Fitness Studies Teachers, Postsecondary",100.0,92380,81750.0,43710,116720.0
Hudson Valley,"Vocational Education Teachers, Postsecondary",470.0,78880,64370.0,45840,95390.0
Hudson Valley,"Postsecondary Teachers, All Other",270.0,91830,80900.0,53220,111130.0
Hudson Valley,"Preschool Teachers, Except Special Education",2360.0,45070,38440.0,31040,52080.0
Hudson Valley,"Kindergarten Teachers, Except Special Education",940.0,95090,101300.0,48860,118210.0
Hudson Valley,"Elementary School Teachers, Except Special Education",11700.0,99740,102380.0,59040,120090.0
Hudson Valley,"Middle School Teachers, Except Special and Career/Technical Education",4980.0,108110,105710.0,70400,126970.0
Hudson Valley,"Career/Technical  Education Teachers, Middle School",200.0,105830,104080.0,70620,123440.0
Hudson Valley,"Secondary School Teachers, Except Special and Career/Technical Education",9700.0,105780,104110.0,67410,124960.0
Hudson Valley,"Career/Technical Education Teachers, Secondary School",640.0,97910,101180.0,65910,113910.0
Hudson Valley,"Special Education Teachers, Preschool",250.0,81500,65910.0,51620,96440.0
Hudson Valley,"Special Education Teachers, Kindergarten and Elementary School",2370.0,96190,100840.0,65160,111710.0
Hudson Valley,"Special Education Teachers, Middle School",1090.0,111220,107310.0,80660,126500.0
Hudson Valley,"Special Education Teachers, Secondary School",2490.0,99920,103150.0,66610,116570.0
Hudson Valley,"Special Education Teachers, All Other",300.0,91560,77440.0,55990,109350.0
Hudson Valley,Adult Basic and Secondary Education and Literacy Teachers and Instructors,450.0,79150,79700.0,52110,92670.0
Hudson Valley,Self-Enrichment Education Teachers,3230.0,72910,51130.0,37130,90790.0
Hudson Valley,"Substitute Teachers, Short-Term",3810.0,41040,38360.0,30000,46570.0
Hudson Valley,Tutors,1600.0,59860,38850.0,30490,74540.0
Hudson Valley,"Teachers and Instructors, All Other",650.0,94360,90810.0,45850,118620.0
Hudson Valley,Curators,120.0,85720,79450.0,53450,101860.0
Hudson Valley,Librarians and Media Collections Specialists,1710.0,81590,79820.0,55750,94500.0
Hudson Valley,Library Technicians,730.0,45160,38850.0,30110,52680.0
Hudson Valley,Instructional Coordinators,2010.0,80260,80230.0,46140,97320.0
Hudson Valley,"Teaching Assistants, Postsecondary",680.0,51190,49810.0,33410,60090.0
Hudson Valley,"Teaching Assistants, Except Postsecondary",14560.0,36910,37360.0,28760,40980.0
Hudson Valley,"Education, Training, and Library Workers, All Other",130.0,66570,61840.0,45020,77350.0
Hudson Valley,"Arts, Design, Entertainment, Sports, and Media Occupations",11110.0,79580,64810.0,38310,100220.0
Hudson Valley,Commercial and Industrial Designers,150.0,74230,64640.0,42520,90090.0
Hudson Valley,Fashion Designers,240.0,94490,83860.0,54920,114270.0
Hudson Valley,Floral Designers,170.0,38270,37360.0,30100,42350.0
Hudson Valley,Graphic Designers,1160.0,68870,64200.0,40880,82870.0
Hudson Valley,Interior Designers,460.0,69630,63670.0,37090,85900.0
Hudson Valley,Merchandise Displayers and Window Trimmers,850.0,39170,37360.0,30650,43430.0
Hudson Valley,Producers and Directors,680.0,99630,83930.0,49400,124750.0
Hudson Valley,Coaches and Scouts,1700.0,57930,50310.0,33310,70240.0
Hudson Valley,Music Directors and Composers,230.0,112980,66140.0,44310,147310.0
Hudson Valley,"News Analysts, Reporters, and Journalist",110.0,61680,48160.0,32510,76260.0
Hudson Valley,Public Relations Specialists,1420.0,82640,79750.0,49210,99360.0
Hudson Valley,Editors,700.0,96300,82080.0,50030,119430.0
Hudson Valley,Technical Writers,140.0,92180,85540.0,60610,107960.0
Hudson Valley,Writers and Authors,300.0,104690,80550.0,52740,130670.0
Hudson Valley,Interpreters and Translators,190.0,96110,82570.0,56800,115760.0
Hudson Valley,Audio and Video Equipment Technicians,340.0,62280,60850.0,40900,72960.0
Hudson Valley,Photographers,160.0,64290,62320.0,39550,76660.0
Hudson Valley,Healthcare Practitioners and Technical Occupations,55810.0,111640,98690.0,54400,140260.0
Hudson Valley,Chiropractors,210.0,98420,80090.0,71420,111920.0
Hudson Valley,"Dentists, General",720.0,198950,173490.0,111510,242670.0
Hudson Valley,Dietitians and Nutritionists,570.0,78970,79750.0,57480,89720.0
Hudson Valley,Optometrists,310.0,146390,133990.0,112050,163560.0
Hudson Valley,Pharmacists,1890.0,134760,133600.0,107490,148400.0
Hudson Valley,Physician Assistants,960.0,141530,133240.0,110660,156960.0
Hudson Valley,Podiatrists,130.0,191720,169250.0,94160,240510.0
Hudson Valley,Occupational Therapists,1110.0,102210,97500.0,70000,118310.0
Hudson Valley,Physical Therapists,2020.0,99030,101670.0,74590,111250.0
Hudson Valley,Radiation Therapists,140.0,174810,134460.0,106610,208910.0
Hudson Valley,Recreational Therapists,220.0,60040,56790.0,44390,67870.0
Hudson Valley,Respiratory Therapists,750.0,89590,81360.0,72230,98270.0
Hudson Valley,Speech-Language Pathologists,1760.0,105040,102980.0,72070,121530.0
Hudson Valley,"Therapists, All Other",150.0,72170,63820.0,41540,87480.0
Hudson Valley,Veterinarians,600.0,143810,131900.0,86390,172520.0
Hudson Valley,Registered Nurses,18150.0,100960,102580.0,71790,115540.0
Hudson Valley,Nurse Practitioners,1580.0,148330,134290.0,110110,167440.0
Hudson Valley,Radiologists,190.0,243250,171630.0,93590,318090.0
Hudson Valley,Dental Hygienists,1120.0,94740,101500.0,76480,103870.0
Hudson Valley,Clinical Laboratory Technologists and Technicians,1440.0,79790,81210.0,48780,95290.0
Hudson Valley,Cardiovascular Technologists and Technicians,320.0,81450,81360.0,53030,95660.0
Hudson Valley,Diagnostic Medical Sonographers,760.0,92110,85080.0,75870,100220.0
Hudson Valley,Nuclear Medicine Technologists,110.0,106610,103740.0,87560,116130.0
Hudson Valley,Radiologic Technologists,1450.0,83880,81180.0,64300,93670.0
Hudson Valley,Magnetic Resonance Imaging Technologists,260.0,94800,98620.0,76930,103740.0
Hudson Valley,Emergency Medical Technicians,1540.0,39390,37660.0,32940,42620.0
Hudson Valley,Paramedics,740.0,58310,58220.0,47340,63790.0
Hudson Valley,Pharmacy Technicians,1900.0,41000,38110.0,32510,45250.0
Hudson Valley,Psychiatric Technicians,330.0,47840,48120.0,38910,52300.0
Hudson Valley,Surgical Technologists,530.0,65770,62390.0,50310,73500.0
Hudson Valley,Veterinary Technologists and Technicians,750.0,49000,47730.0,36490,55260.0
Hudson Valley,Ophthalmic Medical Technicians,460.0,45970,48120.0,32790,52550.0
Hudson Valley,Licensed Practical and Licensed Vocational Nurses,4700.0,59680,61550.0,47980,65530.0
Hudson Valley,Medical Records Specialists,770.0,56970,50120.0,39750,65580.0
Hudson Valley,"Opticians, Dispensing",360.0,62500,61560.0,46960,70270.0
Hudson Valley,"Health Technologists and Technicians, All Other",490.0,61760,49110.0,41280,72010.0
Hudson Valley,Healthcare Support Occupations,60610.0,40050,39090.0,30780,44690.0
Hudson Valley,Home Health & Personal Care Aides,38750.0,36750,32390.0,30370,39940.0
Hudson Valley,Nursing Assistants,8660.0,44330,41310.0,36910,48040.0
Hudson Valley,Orderlies,290.0,40890,39860.0,32010,45330.0
Hudson Valley,Psychiatric Aides,880.0,48770,51290.0,35550,55380.0
Hudson Valley,Occupational Therapy Assistants,330.0,69730,66420.0,57460,75860.0
Hudson Valley,Physical Therapist Assistants,470.0,66460,65660.0,52400,73500.0
Hudson Valley,Physical Therapist Aides,440.0,37270,34960.0,30640,40580.0
Hudson Valley,Massage Therapists,460.0,62110,52220.0,40660,72840.0
Hudson Valley,Dental Assistants,2640.0,48360,50110.0,38110,53480.0
Hudson Valley,Medical Assistants,3940.0,45530,40480.0,36900,49850.0
Hudson Valley,Medical Equipment Preparers,450.0,49360,50510.0,39510,54290.0
Hudson Valley,Medical Transcriptionists,990.0,32960,30970.0,27720,35580.0
Hudson Valley,Pharmacy Aides,250.0,36900,31970.0,30280,40220.0
Hudson Valley,Veterinary Assistants and Laboratory Animal Caretakers,750.0,42820,39460.0,33900,47290.0
Hudson Valley,Phlebotomists,830.0,48270,49280.0,38910,52940.0
Hudson Valley,"Healthcare Support Workers, All Other",450.0,46260,40750.0,34630,52070.0
Hudson Valley,Protective Service Occupations,28200.0,72390,65250.0,38110,89530.0
Hudson Valley,First-Line Supervisors of Correctional Officers,680.0,106910,105230.0,85430,117650.0
Hudson Valley,First-Line Supervisors of Police and Detectives,1120.0,148790,140340.0,103310,171530.0
Hudson Valley,First-Line Supervisors of Fire Fighting and Prevention Workers,240.0,142570,138540.0,105220,161250.0
Hudson Valley,First-Line Supervisors of Security Workers,490.0,71890,67580.0,46850,84410.0
Hudson Valley,"First-Line Supervisors of Protective Service Workers, All Other",170.0,82250,83530.0,55340,95700.0
Hudson Valley,Firefighters,740.0,94450,103180.0,65540,108900.0
Hudson Valley,Fire Inspectors and Investigators,120.0,78450,82610.0,51870,91730.0
Hudson Valley,Bailiffs,440.0,70070,81180.0,48400,80910.0
Hudson Valley,Correctional Officers and Jailers,6550.0,74880,77450.0,59940,82350.0
Hudson Valley,Detectives and Criminal Investigators,810.0,118560,106640.0,82510,136580.0
Hudson Valley,Parking Enforcement Workers,140.0,64280,54560.0,43630,74600.0
Hudson Valley,Police and Sheriff's Patrol Officers,4750.0,102040,106470.0,65340,120390.0
Hudson Valley,Security Guards,8330.0,46350,41630.0,34250,52400.0
Hudson Valley,Crossing Guards,600.0,41350,38610.0,31800,46130.0
Hudson Valley,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",540.0,35860,34850.0,30470,38550.0
Hudson Valley,Transportation Security Screeners,100.0,52800,51200.0,48910,54740.0
Hudson Valley,School Bus Monitors,2080.0,36150,33810.0,31220,38620.0
Hudson Valley,Food Preparation and Serving Related Occupations,60110.0,40950,34030.0,30880,45980.0
Hudson Valley,Chefs and Head Cooks,1570.0,73200,66180.0,45260,87160.0
Hudson Valley,First-Line Supervisors of Food Preparation and Serving Workers,5090.0,54160,49280.0,36370,63060.0
Hudson Valley,"Cooks, Fast Food",1290.0,35780,32280.0,31540,37890.0
Hudson Valley,"Cooks, Institution and Cafeteria",1790.0,46690,46270.0,35710,52180.0
Hudson Valley,"Cooks, Restaurant",6630.0,40310,40390.0,32960,43990.0
Hudson Valley,"Cooks, Short Order",390.0,36040,32860.0,30670,38720.0
Hudson Valley,Food Preparation Workers,5340.0,37830,33650.0,31160,41160.0
Hudson Valley,Bartenders,1840.0,47730,39830.0,29980,56610.0
Hudson Valley,Fast Food and Counter Workers,16660.0,34140,32010.0,30920,35750.0
Hudson Valley,Waiters and Waitresses,10420.0,42720,35970.0,30070,49040.0
Hudson Valley,"Food Servers, Nonrestaurant",2070.0,40400,39430.0,32770,44220.0
Hudson Valley,Dining Room and Cafeteria Attendants and Bartender Helpers,3390.0,41000,33520.0,29210,46890.0
Hudson Valley,Dishwashers,2400.0,36840,33140.0,31120,39700.0
Hudson Valley,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",990.0,36910,33050.0,30330,40200.0
Hudson Valley,"Food Preparation and Serving Related Workers, All Other",190.0,34530,32760.0,29060,37270.0
Hudson Valley,Building and Grounds Cleaning and Maintenance Occupations,31270.0,43270,39460.0,31330,49240.0
Hudson Valley,First-Line Supervisors of Housekeeping and Janitorial Workers,910.0,55870,51800.0,38460,64570.0
Hudson Valley,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",860.0,70970,66510.0,48970,81970.0
Hudson Valley,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",15590.0,40560,38440.0,30990,45350.0
Hudson Valley,Maids and Housekeeping Cleaners,4080.0,41230,38400.0,31440,46130.0
Hudson Valley,Pest Control Workers,530.0,47490,41670.0,38460,52000.0
Hudson Valley,Landscaping and Groundskeeping Workers,8870.0,44020,40020.0,31540,50250.0
Hudson Valley,Tree Trimmers and Pruners,320.0,59550,61490.0,38360,70140.0
Hudson Valley,Personal Care and Service Occupations,22720.0,43530,37390.0,30340,50130.0
Hudson Valley,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",140.0,68220,60050.0,45130,79770.0
Hudson Valley,First-Line Supervisors of Personal Service Workers,960.0,59980,53690.0,39670,70130.0
Hudson Valley,Nonfarm Animal Caretakers,1640.0,38940,36160.0,30960,42930.0
Hudson Valley,Amusement and Recreation Attendants,1540.0,34540,31230.0,29620,36990.0
Hudson Valley,Funeral Attendants,120.0,40600,39710.0,32230,44780.0
Hudson Valley,"Morticians, Undertakers, and Funeral Directors",200.0,77970,77320.0,51810,91050.0
Hudson Valley,"Hairdressers, Hairstylists, and Cosmetologists",2430.0,42050,31850.0,29040,48550.0
Hudson Valley,Manicurists and Pedicurists,2190.0,31040,31170.0,29390,31870.0
Hudson Valley,Skincare Specialists,540.0,56040,62540.0,39500,64310.0
Hudson Valley,Baggage Porters and Bellhops,160.0,44440,40030.0,32240,50540.0
Hudson Valley,Concierges,700.0,55680,61560.0,41990,62520.0
Hudson Valley,Tour and Travel Guides,110.0,39920,40340.0,31300,44230.0
Hudson Valley,Childcare Workers,6100.0,36780,35790.0,30350,40000.0
Hudson Valley,Fitness Trainers and Aerobics Instructors,1600.0,71210,63730.0,36340,88640.0
Hudson Valley,Recreation Workers,2480.0,43870,39640.0,30830,50400.0
Hudson Valley,Residential Advisors,640.0,45880,41630.0,34740,51450.0
Hudson Valley,Sales and Related Occupations,81110.0,55000,38090.0,30070,67470.0
Hudson Valley,First-Line Supervisors of Retail Sales Workers,6550.0,62760,50310.0,37110,75590.0
Hudson Valley,First-Line Supervisors of Non-Retail Sales Workers,1060.0,114450,103100.0,68690,137330.0
Hudson Valley,Cashiers,22280.0,32890,30640.0,29300,34680.0
Hudson Valley,Counter and Rental Clerks,1790.0,43170,39430.0,31540,48990.0
Hudson Valley,Parts Salespersons,1590.0,52230,46620.0,33090,61800.0
Hudson Valley,Retail Salespersons,26150.0,39660,35780.0,30050,44460.0
Hudson Valley,Advertising Sales Agents,590.0,80820,74870.0,41660,100400.0
Hudson Valley,Insurance Sales Agents,1840.0,95160,64360.0,45760,119860.0
Hudson Valley,"Securities, Commodities, and Financial Services Sales Agents",2170.0,124010,102280.0,48510,161760.0
Hudson Valley,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",5350.0,83790,66110.0,42920,104220.0
Hudson Valley,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2350.0,135880,135960.0,88530,159550.0
Hudson Valley,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",6860.0,84230,73940.0,43260,104720.0
Hudson Valley,Demonstrators and Product Promoters,200.0,40560,36650.0,31030,45330.0
Hudson Valley,Real Estate Brokers,290.0,97950,80180.0,52690,120590.0
Hudson Valley,Real Estate Sales Agents,800.0,85940,79120.0,47190,105320.0
Hudson Valley,Sales Engineers,110.0,129840,128090.0,84000,152760.0
Hudson Valley,Office and Administrative Support Occupations,114710.0,52080,48840.0,34650,60790.0
Hudson Valley,First-Line Supervisors of Office and Administrative Support Workers,7350.0,77820,75420.0,52920,90270.0
Hudson Valley,"Switchboard Operators, Including Answering Service",240.0,43780,39030.0,33630,48860.0
Hudson Valley,Bill and Account Collectors,810.0,51170,49080.0,39270,57120.0
Hudson Valley,Billing and Posting Clerks,3120.0,50500,49170.0,37520,56990.0
Hudson Valley,"Bookkeeping, Accounting, and Auditing Clerks",9110.0,54620,50110.0,37700,63080.0
Hudson Valley,Payroll and Timekeeping Clerks,930.0,60200,62380.0,43630,68490.0
Hudson Valley,Procurement Clerks,240.0,52210,50170.0,40020,58300.0
Hudson Valley,Tellers,2150.0,40930,38940.0,33220,44790.0
Hudson Valley,"Financial Clerks, All Other",210.0,48450,48840.0,36800,54270.0
Hudson Valley,"Court, Municipal, and License Clerks",1380.0,58800,49860.0,38310,69040.0
Hudson Valley,Customer Service Representatives,13700.0,47210,39820.0,33640,53990.0
Hudson Valley,"Eligibility Interviewers, Government Programs",660.0,65370,63270.0,51710,72200.0
Hudson Valley,File Clerks,460.0,39340,38710.0,30490,43760.0
Hudson Valley,"Hotel, Motel, and Resort Desk Clerks",700.0,41860,37750.0,30290,47640.0
Hudson Valley,"Interviewers, Except Eligibility and Loan",1040.0,45900,48120.0,35490,51110.0
Hudson Valley,"Library Assistants, Clerical",1390.0,37550,35860.0,29510,41560.0
Hudson Valley,Loan Interviewers and Clerks,430.0,54120,49630.0,39580,61390.0
Hudson Valley,New Accounts Clerks,680.0,47920,49080.0,35770,54000.0
Hudson Valley,Order Clerks,370.0,46150,48110.0,35260,51590.0
Hudson Valley,"Human Resources Assistants, Except Payroll and Timekeeping",600.0,53440,50220.0,38510,60900.0
Hudson Valley,Receptionists and Information Clerks,7720.0,40710,38470.0,32060,45030.0
Hudson Valley,Reservation and Transportation Ticket Agents and Travel Clerks,200.0,43950,39820.0,35290,48280.0
Hudson Valley,"Information and Record Clerks, All Other",340.0,53180,50670.0,38060,60740.0
Hudson Valley,Cargo and Freight Agents,250.0,61680,58980.0,41140,71960.0
Hudson Valley,Couriers and Messengers,480.0,40970,38930.0,31180,45860.0
Hudson Valley,"Police, Fire, and Ambulance Dispatchers",750.0,58870,62380.0,41900,67360.0
Hudson Valley,"Dispatchers, Except Police, Fire, and Ambulance",970.0,55030,49170.0,36180,64450.0
Hudson Valley,Postal Service Clerks,830.0,57090,54940.0,46360,62460.0
Hudson Valley,Postal Service Mail Carriers,2660.0,56730,53760.0,41970,64110.0
Hudson Valley,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",980.0,53240,52310.0,39030,60340.0
Hudson Valley,"Production, Planning, and Expediting Clerks",4010.0,59280,58870.0,40970,68440.0
Hudson Valley,"Shipping, Receiving, and Traffic Clerks",3270.0,43860,39400.0,32530,49530.0
Hudson Valley,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",140.0,43660,39820.0,33450,48760.0
Hudson Valley,Executive Secretaries and Executive Administrative Assistants,6910.0,82160,80590.0,60130,93180.0
Hudson Valley,Legal Secretaries,990.0,60820,62670.0,40670,70890.0
Hudson Valley,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",16420.0,46780,48490.0,34460,52940.0
Hudson Valley,Data Entry Keyers,820.0,42950,39310.0,29980,49430.0
Hudson Valley,Word Processors and Typists,1630.0,49650,49280.0,37350,55790.0
Hudson Valley,Insurance Claims and Policy Processing Clerks,450.0,53530,49630.0,39180,60700.0
Hudson Valley,"Mail Clerks and Mail Machine Operators, Except Postal Service",480.0,40500,38650.0,31800,44840.0
Hudson Valley,"Office Clerks, General",13440.0,43920,39400.0,30790,50490.0
Hudson Valley,"Office Machine Operators, Except Computer",160.0,42580,38670.0,33280,47230.0
Hudson Valley,"Office and Administrative Support Workers, All Other",140.0,56180,52520.0,40380,64080.0
Hudson Valley,"Farming, Fishing, and Forestry Occupations",680.0,41520,36550.0,29960,47300.0
Hudson Valley,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",420.0,35660,32460.0,29680,38650.0
Hudson Valley,Construction and Extraction Occupations,42060.0,72990,62760.0,42220,88380.0
Hudson Valley,Supervisors of Construction and Extraction Workers,2790.0,93300,92470.0,59730,110090.0
Hudson Valley,Brickmasons and Blockmasons,870.0,73790,67610.0,46860,87250.0
Hudson Valley,Stonemasons,170.0,50520,39250.0,39250,56150.0
Hudson Valley,Carpenters,6470.0,71610,62550.0,42570,86130.0
Hudson Valley,"Floor Layers, Except Carpet, Wood, and Hard Tiles",130.0,70800,71780.0,45550,83430.0
Hudson Valley,Tile and Marble Setters,770.0,76640,71110.0,44750,92580.0
Hudson Valley,Cement Masons and Concrete Finishers,1070.0,71610,64860.0,49730,82550.0
Hudson Valley,Construction Laborers,6930.0,65270,60510.0,38920,78450.0
Hudson Valley,"Paving, Surfacing, and Tamping Equipment Operators",360.0,56260,57930.0,41240,63760.0
Hudson Valley,Operating Engineers and Other Construction Equipment Operators,2180.0,90220,78380.0,53860,108410.0
Hudson Valley,Drywall and Ceiling Tile Installers,920.0,73030,64230.0,35260,91910.0
Hudson Valley,Tapers,140.0,93950,104260.0,71580,105130.0
Hudson Valley,Electricians,4010.0,81720,64180.0,45120,100020.0
Hudson Valley,Glaziers,530.0,74670,61690.0,44060,89980.0
Hudson Valley,"Painters, Construction and Maintenance",2170.0,60560,48860.0,41410,70130.0
Hudson Valley,"Plumbers, Pipefitters, and Steamfitters",3360.0,82750,79560.0,44390,101940.0
Hudson Valley,Plasterers and Stucco Masons,140.0,66480,63610.0,39080,80170.0
Hudson Valley,Reinforcing Iron and Rebar Workers,260.0,81810,80880.0,47790,98820.0
Hudson Valley,Roofers,720.0,53040,49470.0,34590,62260.0
Hudson Valley,Sheet Metal Workers,810.0,77290,77740.0,43360,94260.0
Hudson Valley,Structural Iron and Steel Workers,780.0,84890,63710.0,52420,101120.0
Hudson Valley,Helpers--Carpenters,200.0,44060,42210.0,36910,47630.0
Hudson Valley,Helpers--Electricians,390.0,42170,38910.0,33580,46470.0
Hudson Valley,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",110.0,35400,37760.0,30410,37890.0
Hudson Valley,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",400.0,41080,38260.0,30980,46130.0
Hudson Valley,"Helpers, Construction Trades, All Other",160.0,48820,49290.0,38190,54140.0
Hudson Valley,Construction and Building Inspectors,990.0,82860,79500.0,51210,98680.0
Hudson Valley,Elevator Installers and Repairers,220.0,98170,101760.0,61210,116660.0
Hudson Valley,Hazardous Materials Removal Workers,280.0,65000,63640.0,42310,76350.0
Hudson Valley,Highway Maintenance Workers,2190.0,60130,61180.0,44350,68020.0
Hudson Valley,Septic Tank Servicers and Sewer Pipe Cleaners,210.0,53630,48540.0,37930,61480.0
Hudson Valley,"Excavating and Loading Machine and Dragline Operators, Surface Mining",230.0,72790,62720.0,44030,87170.0
Hudson Valley,"Installation, Maintenance, and Repair Occupations",38020.0,60680,57380.0,37660,72190.0
Hudson Valley,"First-Line Supervisors of Mechanics, Installers, and Repairers",3340.0,85250,80240.0,52460,101650.0
Hudson Valley,"Computer, Automated Teller, and Office Machine Repairers",680.0,50500,47510.0,37340,57080.0
Hudson Valley,"Telecommunications Equipment Installers and Repairers, Except Line Installers",760.0,76290,87700.0,38720,95070.0
Hudson Valley,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",160.0,68170,64110.0,42460,81030.0
Hudson Valley,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",260.0,99630,102630.0,79420,109730.0
Hudson Valley,Security and Fire Alarm Systems Installers,840.0,59550,61600.0,40080,69290.0
Hudson Valley,Aircraft Mechanics and Service Technicians,270.0,79540,74290.0,51510,93550.0
Hudson Valley,Automotive Body and Related Repairers,1240.0,53840,49810.0,34760,63380.0
Hudson Valley,Automotive Service Technicians and Mechanics,4360.0,52780,48840.0,34790,61770.0
Hudson Valley,Bus and Truck Mechanics and Diesel Engine Specialists,1760.0,63180,61980.0,45760,71890.0
Hudson Valley,"Mobile Heavy Equipment Mechanics, Except Engines",280.0,80190,73510.0,51060,94750.0
Hudson Valley,Outdoor Power Equipment and Other Small Engine Mechanics,260.0,50580,47120.0,35170,58290.0
Hudson Valley,Tire Repairers and Changers,460.0,39380,37050.0,30170,43980.0
Hudson Valley,Mechanical Door Repairers,170.0,49180,49420.0,36110,55710.0
Hudson Valley,"Control and Valve Installers and Repairers, Except Mechanical Door",530.0,87250,80770.0,60080,100840.0
Hudson Valley,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2450.0,68060,62850.0,41620,81280.0
Hudson Valley,Home Appliance Repairers,190.0,47760,48820.0,32260,55510.0
Hudson Valley,Industrial Machinery Mechanics,1070.0,65840,62700.0,44880,76330.0
Hudson Valley,"Maintenance Workers, Machinery",210.0,64300,61770.0,44830,74040.0
Hudson Valley,Electrical Power-Line Installers and Repairers,600.0,109910,120190.0,83450,123140.0
Hudson Valley,Telecommunications Line Installers and Repairers,870.0,81410,95350.0,50680,96770.0
Hudson Valley,Medical Equipment Repairers,190.0,65920,62740.0,42540,77610.0
Hudson Valley,"Maintenance and Repair Workers, General",14610.0,52530,49060.0,35230,61180.0
Hudson Valley,"Coin, Vending, and Amusement Machine Servicers and Repairers",140.0,48290,48730.0,32390,56240.0
Hudson Valley,"Helpers--Installation, Maintenance, and Repair Workers",510.0,40370,38140.0,30110,45500.0
Hudson Valley,"Installation, Maintenance, and Repair Workers, All Other",480.0,54770,51640.0,37640,63330.0
Hudson Valley,Production Occupations,27930.0,48620,40080.0,31140,57370.0
Hudson Valley,First-Line Supervisors of Production and Operating Workers,2110.0,78610,77840.0,52030,91910.0
Hudson Valley,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers?(OES-specific code and title)",1160.0,45370,40090.0,33650,51230.0
Hudson Valley,Structural Metal Fabricators and Fitters,230.0,62100,58280.0,41100,72600.0
Hudson Valley,Miscellaneous Assemblers and Fabricators,2690.0,41630,38050.0,29780,47550.0
Hudson Valley,Bakers,1670.0,39590,37520.0,29810,44480.0
Hudson Valley,Butchers and Meat Cutters,850.0,44690,39370.0,29900,52090.0
Hudson Valley,"Meat, Poultry, and Fish Cutters and Trimmers",250.0,31310,27456.0,27456,33450.0
Hudson Valley,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",100.0,36340,31370.0,30380,39330.0
Hudson Valley,Food Batchmakers,640.0,39310,36650.0,29900,44010.0
Hudson Valley,Food Cooking Machine Operators and Tenders,280.0,39090,38790.0,33110,42080.0
Hudson Valley,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",280.0,44590,45610.0,32690,50550.0
Hudson Valley,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",390.0,43880,38770.0,31830,49900.0
Hudson Valley,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",110.0,43120,39290.0,34380,47490.0
Hudson Valley,Machinists,810.0,51130,49650.0,33100,60140.0
Hudson Valley,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",210.0,43360,38930.0,32930,48570.0
Hudson Valley,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",210.0,45870,44670.0,33960,51820.0
Hudson Valley,Tool and Die Makers,110.0,58460,57700.0,38080,68660.0
Hudson Valley,"Welders, Cutters, Solderers, and Brazers",670.0,61250,58200.0,41020,71360.0
Hudson Valley,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",170.0,47140,46070.0,34400,53510.0
Hudson Valley,Printing Press Operators,540.0,49460,47350.0,34470,56960.0
Hudson Valley,Laundry and Dry-Cleaning Workers,1520.0,33350,30570.0,29610,35210.0
Hudson Valley,"Pressers, Textile, Garment, and Related Materials",260.0,31800,30250.0,29610,32900.0
Hudson Valley,Sewing Machine Operators,390.0,39010,36770.0,30210,43410.0
Hudson Valley,"Tailors, Dressmakers, and Custom Sewers",120.0,47180,39850.0,30300,55620.0
Hudson Valley,Cabinetmakers and Bench Carpenters,510.0,49870,49350.0,32070,58770.0
Hudson Valley,"Sawing Machine Setters, Operators, and Tenders, Wood",110.0,44110,40720.0,33850,49250.0
Hudson Valley,Power Plant Operators,160.0,111260,108660.0,72380,130690.0
